Unique_ID,Similarity_score
164,0.31596899032592773
165,0.2232421636581421
166,0.2786291837692261
167,0.2834906578063965
168,0.21204817295074463
169,0.23324239253997803
170,0.3941141963005066
171,0.3197290897369385
172,0.2758152484893799
173,0.31798428297042847
174,0.47280383110046387
175,0.13691550493240356
176,0.2165529727935791
177,0.18199384212493896
178,0.2960362434387207
179,0.14517182111740112
180,0.4182373285293579
181,0.08954298496246338
182,0.22238415479660034
183,0.28807830810546875
184,0.25753873586654663
185,0.24315643310546875
186,0.38213324546813965
187,0.3581847548484802
188,0.17886579036712646
189,0.28840702772140503
190,0.12039858102798462
191,0.2483968734741211
192,0.36540645360946655
193,0.2513742446899414
194,0.2611895799636841
195,0.44921696186065674
196,0.22031819820404053
197,0.29141271114349365
198,0.32226431369781494
199,0.1871902346611023
200,0.27572202682495117
201,0.33848702907562256
202,0.3089452385902405
203,0.40717148780822754
204,0.31025105714797974
205,0.1776430606842041
206,0.17285066843032837
207,0.18527591228485107
208,0.322157084941864
209,0.2650868892669678
210,0.4872966408729553
211,0.24327707290649414
212,0.4281177520751953
213,0.2815414071083069
214,0.361566960811615
215,0.2990201711654663
216,0.3738587498664856
217,0.3051256537437439
218,0.22063779830932617
219,0.2959703803062439
220,0.24163568019866943
221,0.2398889660835266
222,0.2374880313873291
223,0.23649311065673828
224,0.33868592977523804
225,0.3146136999130249
226,0.4154355525970459
227,0.4748716354370117
228,0.20726370811462402
229,0.385079026222229
230,0.31568509340286255
231,0.25078916549682617
232,0.3413388729095459
233,0.3306652307510376
234,0.16944879293441772
235,0.23768794536590576
236,0.1479419469833374
237,0.27230656147003174
238,0.2055758833885193
239,0.20355618000030518
240,0.2476959228515625
241,0.21629011631011963
242,0.2604338526725769
243,0.3205864429473877
244,0.21674084663391113
245,0.16697931289672852
246,0.24273300170898438
247,0.33062034845352173
248,0.21778452396392822
249,0.3341165781021118
250,0.21788346767425537
251,0.3145363926887512
252,0.4401034116744995
253,0.3960716128349304
254,0.19948017597198486
255,0.26800453662872314
256,0.39524006843566895
257,0.40841245651245117
258,0.40342456102371216
259,0.24779021739959717
260,0.33736228942871094
261,0.23532581329345703
262,0.22658556699752808
263,0.3386843800544739
264,0.16031146049499512
265,0.2586362957954407
266,0.3156881332397461
267,0.24107372760772705
268,0.13595163822174072
269,0.37579619884490967
270,0.13587963581085205
271,0.35168975591659546
272,0.19131523370742798
273,0.3355821371078491
274,0.08611881732940674
275,0.16445809602737427
276,0.29408079385757446
277,0.5594042241573334
278,0.2608618140220642
279,0.2871047854423523
280,0.19874393939971924
281,0.1981220841407776
282,0.2933230400085449
283,0.36260712146759033
284,0.0672987699508667
285,0.34296560287475586
286,0.26925718784332275
287,0.28864043951034546
288,0.24073374271392822
289,0.3214836120605469
290,0.21048903465270996
291,0.21839243173599243
292,0.23183614015579224
293,0.281005859375
294,0.20708143711090088
295,0.23454207181930542
296,0.3257216215133667
297,0.24235224723815918
298,0.23481202125549316
299,0.14346259832382202
300,0.3017702102661133
301,0.17256760597229004
302,0.16470372676849365
303,0.17722773551940918
304,0.211434006690979
305,0.20690608024597168
306,0.30619508028030396
307,0.22150647640228271
308,0.37060874700546265
309,0.45050132274627686
310,0.3310352563858032
311,0.1649550199508667
312,0.3687007427215576
313,0.1726580262184143
314,0.23131442070007324
315,0.4378916621208191
316,0.3437819480895996
317,0.4044147729873657
318,0.21373510360717773
319,0.09830868244171143
320,0.3544168472290039
321,0.22424453496932983
322,0.18136119842529297
323,0.3246135115623474
324,0.2640724778175354
325,0.39828163385391235
326,0.1868574023246765
327,0.1397172212600708
328,0.11119270324707031
329,0.1057935357093811
330,0.33284246921539307
331,0.3642697334289551
332,0.35824525356292725
333,0.1557934284210205
334,0.23837709426879883
335,0.23703330755233765
336,0.22965478897094727
337,0.17764043807983398
338,0.196788489818573
339,0.390542209148407
340,0.3016689419746399
341,0.4135700464248657
342,0.40024852752685547
343,0.2657548189163208
344,0.19873857498168945
345,0.32117700576782227
346,0.2679774761199951
347,0.3455010652542114
348,0.3429074287414551
349,0.3668137192726135
350,0.29287803173065186
351,0.1733197569847107
352,0.24483036994934082
353,0.24990946054458618
354,0.28442811965942383
355,0.3840171694755554
356,0.30209624767303467
357,0.2671412229537964
358,0.41721248626708984
359,0.2449018955230713
360,0.34928613901138306
361,0.15077316761016846
362,0.26111268997192383
363,0.29119813442230225
364,0.2785090208053589
365,0.25217437744140625
366,0.2018364667892456
367,0.3761671781539917
368,0.3438507318496704
369,0.3420487642288208
370,0.25061798095703125
371,0.1906222105026245
372,0.2529248595237732
373,0.27970099449157715
374,0.37498795986175537
375,0.25672078132629395
376,0.2728496789932251
377,0.11794757843017578
378,0.378939151763916
379,0.20947104692459106
380,0.1860579252243042
381,0.22855669260025024
382,0.3252940773963928
383,0.2881413698196411
384,0.24801641702651978
385,0.20879840850830078
386,0.32425886392593384
387,0.20025622844696045
388,0.37044602632522583
389,0.2812155485153198
390,0.24837398529052734
391,0.17664361000061035
392,0.1695164442062378
393,0.1978166103363037
394,0.23311227560043335
395,0.4153672456741333
396,0.3666832447052002
397,0.41653531789779663
398,0.24584752321243286
399,0.21215516328811646
400,0.11690837144851685
401,0.2936509847640991
402,0.3710079789161682
403,0.4039193391799927
404,0.3471139669418335
405,0.0805618166923523
406,0.3483304977416992
407,0.15145009756088257
408,0.284822940826416
409,0.22292888164520264
410,0.2720101475715637
411,0.3165327310562134
412,0.2162885069847107
413,0.35533857345581055
414,0.26113182306289673
415,0.3001086115837097
416,0.4891502261161804
417,0.50077223777771
418,0.26174861192703247
419,0.28748321533203125
420,0.3067808747291565
421,0.28732144832611084
422,0.26936352252960205
423,0.0951281189918518
424,0.17212331295013428
425,0.3870917558670044
426,0.3242601156234741
427,0.2701573371887207
428,0.18307936191558838
429,0.18364357948303223
430,0.33109813928604126
431,0.3259129524230957
432,0.3634226322174072
433,0.2022983431816101
434,0.1923801302909851
435,0.34640562534332275
436,0.25527119636535645
437,0.2271188497543335
438,0.2762210965156555
439,0.46741676330566406
440,0.40975677967071533
441,0.2026883363723755
442,0.07164621353149414
443,0.29679960012435913
444,0.42665624618530273
445,0.41565781831741333
446,0.18383026123046875
447,0.28525328636169434
448,0.19489789009094238
449,0.1642611026763916
450,0.19908571243286133
451,0.23305094242095947
452,0.2633845806121826
453,0.15010643005371094
454,0.25789791345596313
455,0.3495439291000366
456,0.38098323345184326
457,0.2749977111816406
458,0.3616372346878052
459,0.1670541763305664
460,0.16982567310333252
461,0.2545032501220703
462,0.16302591562271118
463,0.13284623622894287
464,0.2993077039718628
465,0.5393251776695251
466,0.24787724018096924
467,0.3750694990158081
468,0.44603633880615234
469,0.2188931703567505
470,0.24125415086746216
471,0.25485867261886597
472,0.07986271381378174
473,0.2736414670944214
474,0.24230146408081055
475,0.27986347675323486
476,0.4359712600708008
477,0.13561344146728516
478,0.3976460099220276
479,0.4738534092903137
480,0.37186068296432495
481,0.33781862258911133
482,0.5363626480102539
483,0.2512533664703369
484,0.32748329639434814
485,0.17177510261535645
486,0.36303579807281494
487,0.25491929054260254
488,0.19731897115707397
489,0.25632935762405396
490,0.33361536264419556
491,0.2809266448020935
492,0.44650089740753174
493,0.23569059371948242
494,0.2893669605255127
495,0.21257245540618896
496,0.2747645974159241
497,0.40998685359954834
498,0.4486348628997803
499,0.1926906704902649
500,0.32288289070129395
501,0.19029080867767334
502,0.17696928977966309
503,0.11085242033004761
504,0.33782386779785156
505,0.3374723196029663
506,0.4331427812576294
507,0.3705962896347046
508,0.22630220651626587
509,0.15338963270187378
510,0.34739160537719727
511,0.23963725566864014
512,0.15061187744140625
513,0.42163753509521484
514,0.21559202671051025
515,0.33766651153564453
516,0.21383243799209595
517,0.3156328797340393
518,0.18003839254379272
519,0.3380656838417053
520,0.4702942371368408
521,0.3410308361053467
522,0.18407392501831055
523,0.15998077392578125
524,0.24279069900512695
525,0.15242624282836914
526,0.18796783685684204
527,0.15364724397659302
528,0.29682695865631104
529,0.2635277509689331
530,0.37057191133499146
531,0.12474751472473145
532,0.2622220516204834
533,0.22202152013778687
534,0.1543596386909485
535,0.09849286079406738
536,0.2506557106971741
537,0.2358492612838745
538,0.1992093324661255
539,0.268649697303772
540,0.13465142250061035
541,0.3901294469833374
542,0.2641223073005676
543,0.40068894624710083
544,0.17724609375
545,0.20388579368591309
546,0.24244344234466553
547,0.2603393793106079
548,0.25821805000305176
549,0.1519014835357666
550,0.5318910181522369
551,0.12206733226776123
552,0.28236281871795654
553,0.23248326778411865
554,0.16945630311965942
555,0.23249924182891846
556,0.14834976196289062
557,0.3218632936477661
558,0.17764812707901
559,0.3387831449508667
560,0.390275239944458
561,0.37500298023223877
562,0.18331480026245117
563,0.3118215799331665
564,0.375130832195282
565,0.4996926188468933
566,0.4173416495323181
567,0.19191789627075195
568,0.363422691822052
569,0.4107966423034668
570,0.2966839075088501
571,0.2233356237411499
572,0.32400405406951904
573,0.3575747013092041
574,0.35987329483032227
575,0.14248573780059814
576,0.24424272775650024
577,0.44631171226501465
578,0.3372243046760559
579,0.2490835189819336
580,0.35509634017944336
581,0.14216649532318115
582,0.3545665144920349
583,0.17624354362487793
584,0.35960888862609863
585,0.2217313051223755
586,0.12266391515731812
587,0.341930627822876
588,0.35978031158447266
589,0.17498207092285156
590,0.23736822605133057
591,0.3548842668533325
592,0.2717594504356384
593,0.23792290687561035
594,0.2677069902420044
595,0.2962040901184082
596,0.20914947986602783
597,0.29260188341140747
598,0.21103811264038086
599,0.25651830434799194
600,0.1381664276123047
601,0.28425925970077515
602,0.11021673679351807
603,0.14965760707855225
604,0.33288806676864624
605,0.3150034546852112
606,0.34466552734375
607,0.21643149852752686
608,0.2956697940826416
609,0.23092788457870483
610,0.37146908044815063
611,0.362271249294281
612,0.2642776370048523
613,0.22353893518447876
614,0.19826507568359375
615,0.24142926931381226
616,0.26946550607681274
617,0.20746684074401855
618,0.16448760032653809
619,0.17145580053329468
620,0.24509477615356445
621,0.36750102043151855
622,0.10451430082321167
623,0.24003827571868896
624,0.3572201728820801
625,0.25864583253860474
626,0.2939831614494324
627,0.17077630758285522
628,0.0905415415763855
629,0.3554607033729553
630,0.38743340969085693
631,0.21666061878204346
632,0.21970421075820923
633,0.20052295923233032
634,0.19327598810195923
635,0.4174094796180725
636,0.3444352149963379
637,0.36921751499176025
638,0.20433270931243896
639,0.3153499364852905
640,0.37072086334228516
641,0.2922777533531189
642,0.17778074741363525
643,0.2627032995223999
644,0.29645609855651855
645,0.3677781820297241
646,0.35562288761138916
647,0.2645711302757263
648,0.3597041964530945
649,0.23503148555755615
650,0.42451512813568115
651,0.39174890518188477
652,0.26140010356903076
653,0.43982458114624023
654,0.36008220911026
655,0.2701278328895569
656,0.2910243272781372
657,0.2913689613342285
658,0.3760295510292053
659,0.25142228603363037
660,0.20322638750076294
661,0.2810029983520508
662,0.3444918394088745
663,0.20044374465942383
664,0.318900465965271
665,0.16009414196014404
666,0.33081233501434326
667,0.17673885822296143
668,0.44316959381103516
669,0.15665864944458008
670,0.190954327583313
671,0.19193243980407715
672,0.32637715339660645
673,0.3785168528556824
674,0.35654377937316895
675,0.29907363653182983
676,0.3067023754119873
677,0.2172718048095703
678,0.23811602592468262
679,0.2937237024307251
680,0.09606200456619263
681,0.16821777820587158
682,0.08505332469940186
683,0.25986146926879883
684,0.15087157487869263
685,0.21362686157226562
686,0.3464098572731018
687,0.2435029149055481
688,0.2253962755203247
689,0.2089071273803711
690,0.3765357732772827
691,0.1788111925125122
692,0.22895562648773193
693,0.4173020124435425
694,0.14668118953704834
695,0.135711669921875
696,0.12187004089355469
697,0.27416884899139404
698,0.27008122205734253
699,0.40327543020248413
700,0.3891756534576416
701,0.1609114408493042
702,0.4107118248939514
703,0.20318067073822021
704,0.42344242334365845
705,0.25888580083847046
706,0.3506664037704468
707,0.35757362842559814
708,0.20666050910949707
709,0.28765642642974854
710,0.3184930086135864
711,0.19342923164367676
712,0.44607704877853394
713,0.2689421772956848
714,0.22097539901733398
715,0.4123823046684265
716,0.3078358769416809
717,0.25299710035324097
718,0.1317816972732544
719,0.12562024593353271
720,0.23952198028564453
721,0.25348663330078125
722,0.20850348472595215
723,0.3825697898864746
724,0.2615348696708679
725,0.38126683235168457
726,0.3905210494995117
727,0.19703435897827148
728,0.3172183036804199
729,0.3352586627006531
730,0.1999368667602539
731,0.2675487995147705
732,0.27944302558898926
733,0.43945157527923584
734,0.2555011510848999
735,0.2160663604736328
736,0.3903331756591797
737,0.30202698707580566
738,0.15753322839736938
739,0.24777591228485107
740,0.17983806133270264
741,0.38417065143585205
742,0.34393519163131714
743,0.2090126872062683
744,0.31852126121520996
745,0.3215845227241516
746,0.261030912399292
747,0.21513628959655762
748,0.13922643661499023
749,0.23667645454406738
750,0.2271263599395752
751,0.402523398399353
752,0.35757482051849365
753,0.3020050525665283
754,0.2938138246536255
755,0.23874914646148682
756,0.3108905553817749
757,0.38293659687042236
758,0.3268221616744995
759,0.34667670726776123
760,0.16793382167816162
761,0.2719317674636841
762,0.33906424045562744
763,0.4812864065170288
764,0.3290848731994629
765,0.21570396423339844
766,0.34562087059020996
767,0.30060577392578125
768,0.2199617624282837
769,0.22650986909866333
770,0.35976314544677734
771,0.3708287477493286
772,0.22083628177642822
773,0.3248783349990845
774,0.2598259449005127
775,0.5603573024272919
776,0.18126845359802246
777,0.3716534376144409
778,0.4707452654838562
779,0.24513500928878784
780,0.3131526708602905
781,0.40116047859191895
782,0.2241506576538086
783,0.17761915922164917
784,0.24951517581939697
785,0.1658797264099121
786,0.217596173286438
787,0.24517053365707397
788,0.21695482730865479
789,0.21534281969070435
790,0.34738707542419434
791,0.2689945101737976
792,0.3985626697540283
793,0.1349656581878662
794,0.34229958057403564
795,0.07293963432312012
796,0.19814705848693848
797,0.3741269111633301
798,0.34356915950775146
799,0.16660696268081665
800,0.457444429397583
801,0.15987277030944824
802,0.47974681854248047
803,0.14022445678710938
804,0.27728521823883057
805,0.34547948837280273
806,0.3301365375518799
807,0.2919731140136719
808,0.24812442064285278
809,0.34918129444122314
810,0.24681973457336426
811,0.21587717533111572
812,0.33779704570770264
813,0.2791891098022461
814,0.43453431129455566
815,0.20942193269729614
816,0.2802060842514038
817,0.11740291118621826
818,0.17394280433654785
819,0.3036782145500183
820,0.1670345664024353
821,0.3084908723831177
822,0.18863987922668457
823,0.5850692689418793
824,0.24483001232147217
825,0.19625341892242432
826,0.35709595680236816
827,0.21167659759521484
828,0.25644487142562866
829,0.22983455657958984
830,0.41817355155944824
831,0.366360604763031
832,0.28315091133117676
833,0.248529851436615
834,0.23380446434020996
835,0.27100372314453125
836,0.24767786264419556
837,0.2698782682418823
838,0.3843909502029419
839,0.3036855459213257
840,0.355271577835083
841,0.18837332725524902
842,0.22456318140029907
843,0.29321950674057007
844,0.1329803466796875
845,0.23334121704101562
846,0.42877471446990967
847,0.2495627999305725
848,0.13282722234725952
849,0.3933528661727905
850,0.21420717239379883
851,0.19613730907440186
852,0.21505707502365112
853,0.25526678562164307
854,0.4340322017669678
855,0.378023624420166
856,0.35528695583343506
857,0.40418750047683716
858,0.3162360191345215
859,0.2901754379272461
860,0.405403733253479
861,0.28659510612487793
862,0.3356513977050781
863,0.09822994470596313
864,0.36698615550994873
865,0.29292893409729004
866,0.3155285716056824
867,0.146750807762146
868,0.3132784366607666
869,0.13204967975616455
870,0.410245418548584
871,0.3549600839614868
872,0.1827843189239502
873,0.17671442031860352
874,0.17347455024719238
875,0.2796456813812256
876,0.1641991138458252
877,0.34623217582702637
878,0.4853469729423523
879,0.19508343935012817
880,0.1747521162033081
881,0.25637292861938477
882,0.32523131370544434
883,0.30883336067199707
884,0.32097458839416504
885,0.13511478900909424
886,0.30571627616882324
887,0.39444172382354736
888,0.14968425035476685
889,0.27242541313171387
890,0.2728322148323059
891,0.3010171055793762
892,0.3855701684951782
893,0.32770514488220215
894,0.27883023023605347
895,0.1865314245223999
896,0.2575411796569824
897,0.1828814148902893
898,0.35223621129989624
899,0.44298839569091797
900,0.24435460567474365
901,0.11770755052566528
902,0.35203027725219727
903,0.3265894651412964
904,0.3897274136543274
905,0.3059976100921631
906,0.24389946460723877
907,0.3529224991798401
908,0.2425776720046997
909,0.2622720003128052
910,0.24889051914215088
911,0.3172007203102112
912,0.4331483840942383
913,0.501898854970932
914,0.144744873046875
915,0.17549461126327515
916,0.26638221740722656
917,0.1462584137916565
918,0.3302290439605713
919,0.27075648307800293
920,0.09194815158843994
921,0.27146947383880615
922,0.2810589075088501
923,0.13347089290618896
924,0.39125096797943115
925,0.3497246503829956
926,0.3320009708404541
927,0.20805037021636963
928,0.27574092149734497
929,0.19492757320404053
930,0.23493289947509766
931,0.22078663110733032
932,0.20827257633209229
933,0.2520315647125244
934,0.16099894046783447
935,0.3440355062484741
936,0.2472463846206665
937,0.23836100101470947
938,0.2670835852622986
939,0.3769322633743286
940,0.2491917610168457
941,0.275684118270874
942,0.14205825328826904
943,0.24792909622192383
944,0.18326741456985474
945,0.40266871452331543
946,0.18741261959075928
947,0.3914782404899597
948,0.283319354057312
949,0.3065986633300781
950,0.2618909478187561
951,0.2623286843299866
952,0.27372992038726807
953,0.23095011711120605
954,0.424829363822937
955,0.31306493282318115
956,0.2961479425430298
957,0.14987844228744507
958,0.28485924005508423
959,0.39504265785217285
960,0.2996906638145447
961,0.41223615407943726
962,0.24051165580749512
963,0.3808485269546509
964,0.22815680503845215
965,0.3822885751724243
966,0.3222286105155945
967,0.25846803188323975
968,0.1927165985107422
969,0.220070481300354
970,0.24273306131362915
971,0.2130441665649414
972,0.32973718643188477
973,0.2086116075515747
974,0.18371790647506714
975,0.29985982179641724
976,0.33679717779159546
977,0.2784159183502197
978,0.31149613857269287
979,0.1696791648864746
980,0.38609886169433594
981,0.10889863967895508
982,0.2998480200767517
983,0.43214744329452515
984,0.37347131967544556
985,0.22963690757751465
986,0.20289963483810425
987,0.3824871778488159
988,0.31400465965270996
989,0.24675023555755615
990,0.4033379554748535
991,0.13364017009735107
992,0.08824324607849121
993,0.11273014545440674
994,0.2963676452636719
995,0.287117600440979
996,0.29709935188293457
997,0.11613798141479492
998,0.4229113459587097
999,0.25469255447387695
1000,0.2092495560646057
1001,0.2980489730834961
1002,0.27417075634002686
1003,0.20189082622528076
1004,0.19470906257629395
1005,0.26063090562820435
1006,0.125868022441864
1007,0.2642960548400879
1008,0.2806909680366516
1009,0.11991339921951294
1010,0.3793766498565674
1011,0.2956172227859497
1012,0.2974121570587158
1013,0.2984778881072998
1014,0.20276331901550293
1015,0.16331243515014648
1016,0.2707775831222534
1017,0.385532021522522
1018,0.38181954622268677
1019,0.16972404718399048
1020,0.29871809482574463
1021,0.09741652011871338
1022,0.34695738554000854
1023,0.36866915225982666
1024,0.2593766450881958
1025,0.31634771823883057
1026,0.17614197731018066
1027,0.2926645278930664
1028,0.4551730751991272
1029,0.42272520065307617
1030,0.21637141704559326
1031,0.38301002979278564
1032,0.3316706418991089
1033,0.32078832387924194
1034,0.3264878988265991
1035,0.309006929397583
1036,0.24936175346374512
1037,0.15008199214935303
1038,0.3543350100517273
1039,0.2689628005027771
1040,0.3085362911224365
1041,0.32881128787994385
1042,0.21475017070770264
1043,0.37172847986221313
1044,0.2299731969833374
1045,0.285178005695343
1046,0.2859662175178528
1047,0.293529212474823
1048,0.3489872217178345
1049,0.21625274419784546
1050,0.6390332281589508
1051,0.25217461585998535
1052,0.29994654655456543
1053,0.20962584018707275
1054,0.2648245096206665
1055,0.1783716082572937
1056,0.21615391969680786
1057,0.22888457775115967
1058,0.28330087661743164
1059,0.2671286463737488
1060,0.4082709550857544
1061,0.27553677558898926
1062,0.27772992849349976
1063,0.23917561769485474
1064,0.23987579345703125
1065,0.2676183581352234
1066,0.2471780776977539
1067,0.21686482429504395
1068,0.21225953102111816
1069,0.10916942358016968
1070,0.32454246282577515
1071,0.34319400787353516
1072,0.3344042897224426
1073,0.3487952947616577
1074,0.21106493473052979
1075,0.2698422074317932
1076,0.33464938402175903
1077,0.37632983922958374
1078,0.25099438428878784
1079,0.2664947509765625
1080,0.42984628677368164
1081,0.23958110809326172
1082,0.2538743019104004
1083,0.23604869842529297
1084,0.23027938604354858
1085,0.225724458694458
1086,0.32621151208877563
1087,0.33816635608673096
1088,0.2914169430732727
1089,0.2784818410873413
1090,0.3249013423919678
1091,0.46921950578689575
1092,0.24199903011322021
1093,0.2757887840270996
1094,0.21626579761505127
1095,0.3753611445426941
1096,0.2799801826477051
1097,0.3392174243927002
1098,0.28960585594177246
1099,0.261496901512146
1100,0.1830313801765442
1101,0.1494070291519165
1102,0.22885853052139282
1103,0.2420749068260193
1104,0.2820981740951538
1105,0.18665003776550293
1106,0.33075273036956787
1107,0.24974793195724487
1108,0.22050029039382935
1109,0.3438382148742676
1110,0.396431565284729
1111,0.23196876049041748
1112,0.19799816608428955
1113,0.2118089199066162
1114,0.15283769369125366
1115,0.42957204580307007
1116,0.14593470096588135
1117,0.15451037883758545
1118,0.08408522605895996
1119,0.2200995683670044
1120,0.23949629068374634
1121,0.20215582847595215
1122,0.2525289058685303
1123,0.23781239986419678
1124,0.28182482719421387
1125,0.24702858924865723
1126,0.21847325563430786
1127,0.25651538372039795
1128,0.36726534366607666
1129,0.20196813344955444
1130,0.14411604404449463
1131,0.2945517897605896
1132,0.10152709484100342
1133,0.23358333110809326
1134,0.3116207718849182
1135,0.39798951148986816
1136,0.29507315158843994
1137,0.13056504726409912
1138,0.3442584276199341
1139,0.4145955443382263
1140,0.2552924156188965
1141,0.33849287033081055
1142,0.19502383470535278
1143,0.2521815896034241
1144,0.2491636872291565
1145,0.19307905435562134
1146,0.16213220357894897
1147,0.377535343170166
1148,0.27520549297332764
1149,0.26902711391448975
1150,0.2695300579071045
1151,0.18583357334136963
1152,0.2880547046661377
1153,0.1526462435722351
1154,0.2625436782836914
1155,0.298903226852417
1156,0.22681957483291626
1157,0.16111117601394653
1158,0.2274620532989502
1159,0.41280198097229004
1160,0.45164430141448975
1161,0.2931622266769409
1162,0.15833604335784912
1163,0.21670329570770264
1164,0.3999016284942627
1165,0.3417619466781616
1166,0.28390467166900635
1167,0.3035130500793457
1168,0.29694944620132446
1169,0.3131718635559082
1170,0.2959091067314148
1171,0.3716496229171753
1172,0.38566040992736816
1173,0.3067951202392578
1174,0.2852468490600586
1175,0.3652646541595459
1176,0.2636032700538635
1177,0.3190312385559082
1178,0.2314165234565735
1179,0.14056885242462158
1180,0.18417930603027344
1181,0.2986888885498047
1182,0.33175933361053467
1183,0.23861241340637207
1184,0.20184087753295898
1185,0.2413409948348999
1186,0.1961386799812317
1187,0.1343197226524353
1188,0.3445889353752136
1189,0.42043638229370117
1190,0.26636481285095215
1191,0.4638707637786865
1192,0.24612879753112793
1193,0.21853601932525635
1194,0.1705704927444458
1195,0.2577759027481079
1196,0.2877318859100342
1197,0.24543464183807373
1198,0.32268524169921875
1199,0.28971004486083984
1200,0.3507106900215149
1201,0.2716251015663147
1202,0.26530921459198
1203,0.26510727405548096
1204,0.24546319246292114
1205,0.20168161392211914
1206,0.4293022155761719
1207,0.2175973653793335
1208,0.4171035885810852
1209,0.29954731464385986
1210,0.3117934465408325
1211,0.19357651472091675
1212,0.22010910511016846
1213,0.15067720413208008
1214,0.1740715503692627
1215,0.2945457696914673
1216,0.33003097772598267
1217,0.2135244607925415
1218,0.27865350246429443
1219,0.2701636552810669
1220,0.4024491310119629
1221,0.38895076513290405
1222,0.28662270307540894
1223,0.2467285394668579
1224,0.2522013187408447
1225,0.24143964052200317
1226,0.3643234968185425
1227,0.3108818531036377
1228,0.40083926916122437
1229,0.1206740140914917
1230,0.27374184131622314
1231,0.22875767946243286
1232,0.3503798246383667
1233,0.36307787895202637
1234,0.3042137622833252
1235,0.2929495573043823
1236,0.24921733140945435
1237,0.40945589542388916
1238,0.3580555319786072
1239,0.13964247703552246
1240,0.3554180860519409
1241,0.20893597602844238
1242,0.17771100997924805
1243,0.3352110981941223
1244,0.24631816148757935
1245,0.21035444736480713
1246,0.20003831386566162
1247,0.26054418087005615
1248,0.3148574233055115
1249,0.2561415433883667
1250,0.2406635284423828
1251,0.1462339162826538
